date,year,pheno.period,pollinator,block,plot,acmi,anlu,assu,caly,cami,capl,clsi,copa,frca,gatr,glma,grass,juba,madi,oesa,plmc,plmr,poan,sili,trar,trma,trwo
10-Jun-17,2017,1,n,1,A,0,0,0,0,0,4,0,0,0,0,0,0,50,0,0,12,0,2,0,0,0,0
10-Jun-17,2017,1,n,1,B,0,0,0,0,0,9,0,0,0,0,0,0,40,0,0,7,0,0,0,0,0,0
10-Jun-17,2017,1,n,1,C,0,0,0,0,0,8,0,0,0,0,0,0,30,0,0,25,1,0,0,0,0,0
10-Jun-17,2017,1,n,1,D,0,0,0,0,2,0,0,0,0,0,0,0,30,0,0,5,0,1,0,0,0,0
10-Jun-17,2017,1,n,2,A,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,11,0,0,0,0,0,0
10-Jun-17,2017,1,n,2,B,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0
10-Jun-17,2017,1,n,2,C,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,17,2,5,0,0,0,0
10-Jun-17,2017,1,n,2,D,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,0,0,0,0
10-Jun-17,2017,1,n,3,A,0,0,0,0,0,18,0,0,0,0,0,0,30,0,0,6,0,1,0,0,0,0
10-Jun-17,2017,1,n,3,B,0,0,0,0,0,14,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0
10-Jun-17,2017,1,n,3,C,0,0,0,0,0,30,0,0,0,0,0,0,50,0,0,2,0,0,0,0,0,0
10-Jun-17,2017,1,n,3,D,0,0,0,0,0,15,0,0,0,0,0,0,30,0,0,12,1,0,0,0,0,0
10-Jun-17,2017,1,n,4,A,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,25,1,3,0,0,0,0
10-Jun-17,2017,1,n,4,B,0,0,0,0,0,3,0,0,0,0,0,0,40,0,0,19,1,9,0,0,0,0
10-Jun-17,2017,1,n,4,C,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,5,0,0,0,0
10-Jun-17,2017,1,n,4,D,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,2,7,0,0,0,0
10-Jun-17,2017,1,n,5,A,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,3,11,0,0,0,0
10-Jun-17,2017,1,n,5,B,0,0,0,0,0,4,0,0,0,0,0,7,50,0,0,0,1,8,0,0,0,0
10-Jun-17,2017,1,n,5,C,0,0,0,0,0,4,0,0,0,0,0,5,40,0,0,7,2,6,0,0,0,0
10-Jun-17,2017,1,n,5,D,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,8,6,0,0,0,0
10-Jun-17,2017,1,n,6,A,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,33,0,0,0,0,0,0
10-Jun-17,2017,1,n,6,B,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,21,0,2,0,0,0,0
10-Jun-17,2017,1,n,6,C,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,6,0,3,0,0,0,0
10-Jun-17,2017,1,n,6,D,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,25,0,7,0,0,0,0
10-Jun-17,2017,1,n,7,A,0,0,0,0,0,12,0,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0
10-Jun-17,2017,1,n,7,B,0,0,0,0,0,28,0,0,0,0,0,0,40,0,0,4,0,0,0,0,0,0
10-Jun-17,2017,1,n,7,C,0,0,0,0,0,9,0,0,0,0,0,10,30,0,0,0,3,2,0,0,0,0
10-Jun-17,2017,1,n,7,D,0,0,0,0,0,11,0,0,3,0,0,0,30,0,0,2,3,1,0,0,0,0
10-Jun-17,2017,1,n,8,A,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,3,0,0,0,0,0
10-Jun-17,2017,1,n,8,B,0,0,0,0,0,4,0,0,0,0,0,5,25,0,0,0,2,0,0,0,0,0
10-Jun-17,2017,1,n,8,C,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,5,0,0,0,0,0
10-Jun-17,2017,1,n,8,D,0,0,0,0,0,8,0,0,0,0,0,4,30,0,0,6,0,0,0,0,0,0
10-Jun-17,2017,1,n,9,A,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,6,3,0,0,0,0
10-Jun-17,2017,1,n,9,B,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,4,0,0,0,0
10-Jun-17,2017,1,n,9,C,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2,3,0,0,0,0
10-Jun-17,2017,1,n,9,D,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,5,0,6,0,0,0,0
10-Jun-17,2017,1,n,10,A,0,0,0,0,0,8,0,0,0,0,0,0,40,0,0,4,1,0,0,0,0,0
10-Jun-17,2017,1,n,10,B,0,0,0,0,0,60,0,0,0,0,0,7,30,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,10,C,0,0,0,0,0,5,0,0,0,0,0,12,30,0,0,0,0,7,0,0,0,0
10-Jun-17,2017,1,n,10,D,0,0,0,0,2,37,0,0,0,0,0,7,35,0,0,5,5,0,0,0,0,0
10-Jun-17,2017,1,n,11,A,0,0,0,0,0,32,0,0,0,0,0,0,50,0,0,0,2,1,0,0,0,0
10-Jun-17,2017,1,n,11,B,0,0,0,0,0,57,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,11,C,0,0,0,0,0,0,0,0,0,0,0,7,40,0,0,3,6,14,0,0,0,0
10-Jun-17,2017,1,n,11,D,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0
10-Jun-17,2017,1,n,12,A,0,0,0,0,10,0,0,0,0,0,0,0,25,0,0,32,0,19,0,0,0,0
10-Jun-17,2017,1,n,12,B,0,0,0,0,1,0,0,0,0,0,0,7,20,0,0,7,0,15,0,0,0,0
10-Jun-17,2017,1,n,12,C,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,18,0,0,0,0
10-Jun-17,2017,1,n,12,D,0,0,0,0,10,0,0,0,0,0,0,11,30,0,0,0,0,19,0,0,0,0
10-Jun-17,2017,1,n,13,A,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,9,1,27,0,0,0,0
10-Jun-17,2017,1,n,13,B,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,1,0,0,0,0,0
10-Jun-17,2017,1,n,13,C,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,6,0,0,0,0
10-Jun-17,2017,1,n,13,D,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,2,2,16,0,0,0,0
10-Jun-17,2017,1,n,14,A,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,15,2,27,0,0,0,0
10-Jun-17,2017,1,n,14,B,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0
10-Jun-17,2017,1,n,14,C,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,18,4,12,0,0,0,0
10-Jun-17,2017,1,n,14,D,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,19,0,4,0,0,0,0
10-Jun-17,2017,1,n,15,A,0,0,0,0,1,0,0,0,0,0,7,0,35,0,0,0,0,1,0,0,0,0
10-Jun-17,2017,1,n,15,B,0,0,0,0,6,0,0,0,0,0,2,0,15,0,0,0,0,3,0,0,0,0
10-Jun-17,2017,1,n,15,C,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,9,0,7,0,0,0,0
10-Jun-17,2017,1,n,15,D,0,0,0,0,2,0,0,0,0,0,6,0,20,0,0,1,14,5,0,0,0,0
10-Jun-17,2017,1,n,16,A,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,3,0,8,0,0,0,0
10-Jun-17,2017,1,n,16,B,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,1,0,2,0,0,0,0
10-Jun-17,2017,1,n,16,C,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,0,0,0,0
10-Jun-17,2017,1,n,16,D,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,1,0,0,0,0
10-Jun-17,2017,1,n,17,A,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,2,0,0,0,0,0,0
10-Jun-17,2017,1,n,17,B,0,0,0,0,0,27,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,17,C,0,0,0,0,0,5,0,0,1,0,0,6,80,0,0,6,0,1,0,0,0,0
10-Jun-17,2017,1,n,17,D,0,0,0,0,0,22,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0
10-Jun-17,2017,1,n,18,A,0,0,0,0,0,2,0,0,2,0,0,3,65,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,18,B,0,0,0,0,0,12,0,0,0,0,0,2,35,0,0,5,0,0,0,0,0,0
10-Jun-17,2017,1,n,18,C,0,0,0,0,0,6,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,18,D,0,0,0,0,0,35,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,19,A,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,1,1,0,0,0,0
10-Jun-17,2017,1,n,19,B,0,0,0,0,0,17,0,0,12,0,0,2,25,0,0,11,0,0,0,0,0,0
10-Jun-17,2017,1,n,19,C,0,0,0,0,0,2,0,0,13,0,0,13,50,0,0,5,0,0,0,0,0,0
10-Jun-17,2017,1,n,19,D,0,0,0,0,0,5,0,0,3,0,0,0,40,0,0,17,0,0,0,0,0,0
10-Jun-17,2017,1,n,20,A,0,0,0,0,0,0,0,0,0,0,7,1,30,0,0,58,2,1,0,0,0,0
10-Jun-17,2017,1,n,20,B,0,0,0,0,1,2,0,0,0,0,0,1,25,0,0,11,1,0,0,0,0,0
10-Jun-17,2017,1,n,20,C,0,0,0,0,0,0,0,0,4,0,24,0,30,0,0,17,0,2,0,0,0,0
10-Jun-17,2017,1,n,20,D,0,0,0,0,0,2,0,0,0,0,2,0,20,0,0,4,2,0,0,0,0,0
10-Jun-17,2017,1,n,21,A,0,0,0,0,0,8,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,21,B,0,0,0,0,0,26,0,0,0,0,0,2,50,0,0,0,0,1,0,0,0,0
10-Jun-17,2017,1,n,21,C,0,0,0,0,0,8,0,0,0,0,0,2,40,0,0,4,1,0,0,0,0,0
10-Jun-17,2017,1,n,21,D,0,0,0,0,0,41,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,22,A,0,0,0,0,0,12,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,22,B,0,0,0,0,0,23,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,22,C,0,0,0,0,0,13,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
10-Jun-17,2017,1,n,22,D,0,0,0,0,0,19,0,0,0,0,0,0,55,0,0,3,0,3,0,0,0,0
10-Jun-17,2017,1,n,23,A,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,21,2,33,0,0,0,0
10-Jun-17,2017,1,n,23,B,0,0,0,0,4,0,0,0,0,0,0,2,40,0,0,0,0,26,0,0,0,0
10-Jun-17,2017,1,n,23,C,0,0,0,0,0,2,0,0,0,0,0,1,60,0,0,23,3,42,0,0,0,0
10-Jun-17,2017,1,n,23,D,0,0,0,0,5,0,0,0,0,0,0,3,40,0,0,8,5,53,0,0,0,0
10-Jun-17,2017,1,n,24,A,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,11,1,4,0,0,0,0
10-Jun-17,2017,1,n,24,B,0,0,0,0,0,0,0,0,2,0,0,4,35,0,0,22,2,1,0,0,0,0
10-Jun-17,2017,1,n,24,C,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,3,4,0,0,0,0
10-Jun-17,2017,1,n,24,D,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,3,3,6,0,0,0,0
10-Jun-17,2017,1,n,25,A,0,0,0,0,1,0,0,0,0,0,0,3,30,0,0,31,0,4,0,0,0,0
10-Jun-17,2017,1,n,25,B,0,0,0,0,0,9,0,0,0,0,2,4,30,0,0,7,4,6,0,0,0,0
10-Jun-17,2017,1,n,25,C,0,0,0,0,0,0,0,0,0,0,0,8,25,0,0,4,4,2,0,0,0,0
10-Jun-17,2017,1,n,25,D,0,0,0,0,1,0,0,0,0,0,0,7,35,0,0,8,0,3,0,0,0,0
16-Jun-17,2017,2,n,1,A,0,0,0,3,0,0,0,0,0,0,4,16,240,0,0,11,0,4,0,0,2,0
16-Jun-17,2017,2,n,1,B,0,0,0,5,0,0,0,0,0,0,5,6,540,0,0,4,0,1,0,0,0,0
16-Jun-17,2017,2,n,1,C,0,0,0,5,0,0,0,0,0,0,15,0,260,0,0,38,0,3,0,0,4,0
16-Jun-17,2017,2,n,1,D,0,0,0,0,2,0,0,0,0,0,0,4,280,0,0,3,0,5,0,0,6,0
16-Jun-17,2017,2,n,2,A,0,0,0,0,0,2,0,0,0,0,0,4,380,0,0,6,0,4,0,0,0,0
16-Jun-17,2017,2,n,2,B,0,0,0,0,0,0,0,0,0,0,3,1,220,0,0,4,0,2,0,0,3,0
16-Jun-17,2017,2,n,2,C,0,0,0,0,0,0,0,0,0,0,2,1,400,0,0,11,0,9,0,0,3,0
16-Jun-17,2017,2,n,2,D,0,0,0,0,1,0,0,0,0,0,0,0,200,0,0,7,0,0,0,0,0,0
16-Jun-17,2017,2,n,3,A,0,0,0,0,0,13,0,0,0,0,0,10,440,0,0,3,0,13,0,0,0,0
16-Jun-17,2017,2,n,3,B,0,0,0,0,0,16,0,0,0,0,0,32,280,0,0,7,0,0,0,0,0,0
16-Jun-17,2017,2,n,3,C,0,0,0,0,0,20,0,0,0,0,0,8,660,0,0,1,0,2,0,0,1,0
16-Jun-17,2017,2,n,3,D,0,0,0,0,0,19,0,0,0,0,0,8,240,0,0,14,0,15,0,0,1,0
16-Jun-17,2017,2,n,4,A,0,0,0,0,0,3,0,0,0,0,4,6,440,0,0,30,0,12,0,0,0,0
16-Jun-17,2017,2,n,4,B,0,0,0,3,0,0,0,0,0,0,0,8,420,0,0,13,0,18,0,0,2,0
16-Jun-17,2017,2,n,4,C,0,0,0,0,0,0,0,0,0,0,0,11,640,0,0,17,0,17,0,0,0,0
16-Jun-17,2017,2,n,4,D,0,0,0,0,0,0,0,0,0,0,0,13,280,0,0,27,0,21,0,0,3,0
16-Jun-17,2017,2,n,5,A,0,0,0,0,0,0,0,0,0,0,5,10,560,0,0,0,0,22,0,0,3,0
16-Jun-17,2017,2,n,5,B,0,0,0,3,0,0,0,0,0,0,0,17,580,0,0,0,0,16,0,0,2,0
16-Jun-17,2017,2,n,5,C,0,0,0,4,0,0,0,0,0,0,1,16,540,0,0,6,0,20,0,0,1,0
16-Jun-17,2017,2,n,5,D,0,0,0,0,0,0,0,0,0,0,0,17,300,0,0,0,0,14,0,0,11,0
16-Jun-17,2017,2,n,6,A,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,22,0,2,0,0,0,0
16-Jun-17,2017,2,n,6,B,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,18,0,8,0,0,0,0
16-Jun-17,2017,2,n,6,C,0,0,0,0,0,0,0,0,0,0,0,29,300,0,0,6,0,6,0,0,0,0
16-Jun-17,2017,2,n,6,D,0,0,0,0,0,5,0,0,0,0,0,5,340,0,0,28,0,13,0,0,0,0
17-Jun-17,2017,2,n,7,A,0,0,0,0,0,11,0,0,0,0,0,3,120,0,0,1,0,0,0,0,7,0
17-Jun-17,2017,2,n,7,B,0,0,0,0,0,36,0,0,0,0,0,3,280,0,0,4,0,4,0,0,1,0
17-Jun-17,2017,2,n,7,C,0,0,0,0,0,14,0,0,0,0,0,29,400,0,0,0,0,6,0,0,4,0
17-Jun-17,2017,2,n,7,D,0,0,0,0,0,13,0,0,3,0,0,6,160,0,0,3,0,2,0,0,5,0
17-Jun-17,2017,2,n,8,A,0,0,0,0,0,0,0,0,0,0,0,5,280,0,0,1,0,6,0,0,4,0
17-Jun-17,2017,2,n,8,B,0,0,0,0,0,6,0,0,0,0,0,6,60,0,0,0,0,1,0,0,1,0
17-Jun-17,2017,2,n,8,C,0,0,0,0,0,0,0,0,0,0,0,12,180,0,0,0,0,5,0,0,3,0
17-Jun-17,2017,2,n,8,D,0,0,0,0,0,8,0,0,0,0,0,8,260,0,0,5,0,0,0,0,1,0
17-Jun-17,2017,2,n,9,A,0,0,0,0,0,0,0,0,0,0,4,9,220,0,0,0,4,40,0,0,6,0
17-Jun-17,2017,2,n,9,B,0,0,0,0,3,0,0,0,0,0,17,1,200,0,0,0,0,13,0,0,2,0
17-Jun-17,2017,2,n,9,C,0,0,0,0,0,0,0,0,0,0,0,8,280,0,0,0,0,11,0,0,0,0
17-Jun-17,2017,2,n,9,D,0,0,0,0,0,0,0,0,0,0,0,9,260,0,0,7,0,33,0,0,2,0
17-Jun-17,2017,2,n,10,A,0,0,0,0,0,13,0,0,0,0,0,13,840,0,0,8,0,17,0,0,3,0
17-Jun-17,2017,2,n,10,B,0,0,0,0,0,54,0,0,0,0,0,12,60,0,0,0,0,3,0,0,2,0
17-Jun-17,2017,2,n,10,C,0,0,0,0,0,24,0,0,0,0,0,10,260,0,0,0,0,18,0,0,0,0
17-Jun-17,2017,2,n,10,D,0,0,0,0,2,41,0,0,0,0,0,10,120,0,0,13,0,16,0,0,8,0
17-Jun-17,2017,2,n,11,A,0,0,0,0,0,42,0,0,0,0,0,0,540,0,0,0,0,17,0,0,4,0
17-Jun-17,2017,2,n,11,B,0,0,0,0,0,76,0,0,0,0,0,10,20,0,0,0,0,2,0,0,1,0
17-Jun-17,2017,2,n,11,C,0,0,0,0,0,0,0,0,0,0,0,6,340,0,0,4,0,32,0,0,10,0
17-Jun-17,2017,2,n,11,D,0,0,0,0,0,14,0,0,0,0,0,2,560,0,0,0,0,9,0,0,11,0
17-Jun-17,2017,2,n,12,A,0,0,0,0,10,0,0,0,0,0,13,1,180,0,0,35,4,42,0,0,0,0
17-Jun-17,2017,2,n,12,B,0,0,0,0,3,0,0,0,0,0,66,20,300,0,0,6,3,89,0,0,0,0
17-Jun-17,2017,2,n,12,C,0,0,0,0,2,0,0,0,0,0,56,14,320,0,0,0,3,78,0,0,1,0
17-Jun-17,2017,2,n,12,D,0,0,0,0,0,0,0,0,0,0,37,32,220,0,0,0,0,76,0,0,0,0
17-Jun-17,2017,2,n,13,A,0,0,0,0,0,0,0,0,0,0,87,51,120,0,0,9,0,53,0,0,0,0
17-Jun-17,2017,2,n,13,B,0,0,0,0,0,0,0,0,0,0,15,11,80,0,0,4,0,1,0,0,1,0
17-Jun-17,2017,2,n,13,C,0,0,0,0,0,0,0,0,0,0,88,15,220,0,0,0,1,23,0,0,1,0
17-Jun-17,2017,2,n,13,D,0,0,0,0,0,0,0,0,0,0,76,23,500,0,0,0,7,31,0,0,1,0
19-Jun-17,2017,2,n,14,A,0,0,0,0,1,0,0,0,0,0,0,2,80,0,0,15,0,34,0,0,1,0
19-Jun-17,2017,2,n,14,B,0,0,0,0,6,0,0,0,0,0,0,0,20,0,0,0,0,14,0,0,0,0
19-Jun-17,2017,2,n,14,C,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,17,0,40,0,0,3,0
19-Jun-17,2017,2,n,14,D,0,0,0,0,0,0,0,0,0,0,2,0,180,0,0,21,0,15,0,0,2,0
19-Jun-17,2017,2,n,15,A,0,0,0,0,2,0,0,0,0,0,115,18,400,0,0,0,0,11,0,0,0,0
19-Jun-17,2017,2,n,15,B,0,0,0,0,7,0,0,0,0,0,139,2,60,0,0,0,0,7,0,0,0,0
19-Jun-17,2017,2,n,15,C,0,0,0,0,3,0,0,0,0,0,112,11,140,0,0,6,0,19,0,0,0,0
19-Jun-17,2017,2,n,15,D,0,0,0,0,9,0,0,0,0,0,68,12,240,0,0,11,0,1,0,0,1,0
19-Jun-17,2017,2,n,16,A,0,0,0,0,3,0,0,0,0,0,0,11,160,0,0,2,0,12,0,0,1,0
19-Jun-17,2017,2,n,16,B,0,0,0,0,2,0,0,0,0,0,13,5,100,0,0,1,4,3,0,0,1,0
19-Jun-17,2017,2,n,16,C,0,0,0,0,5,0,0,0,0,0,0,7,500,0,0,15,6,0,0,0,0,0
19-Jun-17,2017,2,n,16,D,0,0,0,0,0,0,0,0,0,0,0,2,260,0,0,0,0,4,0,0,2,0
19-Jun-17,2017,2,n,17,A,0,0,0,0,0,0,0,0,0,0,0,4,880,0,0,2,0,1,0,0,0,0
19-Jun-17,2017,2,n,17,B,0,0,0,0,0,21,0,0,0,0,0,13,1060,0,0,0,0,0,0,0,1,0
19-Jun-17,2017,2,n,17,C,0,0,0,0,0,4,0,0,0,0,0,7,580,0,0,6,0,2,0,0,0,0
19-Jun-17,2017,2,n,17,D,0,0,0,0,0,19,0,0,0,0,0,4,640,0,0,0,0,0,0,0,2,0
20-Jun-17,2017,2,n,18,A,0,0,0,0,0,2,0,0,2,0,0,4,600,0,0,0,0,0,0,0,0,0
20-Jun-17,2017,2,n,18,B,0,0,0,0,0,16,0,0,0,0,0,4,340,0,0,4,0,0,0,0,0,0
20-Jun-17,2017,2,n,18,C,0,0,0,0,1,15,0,0,2,0,0,0,340,0,0,3,0,1,0,0,0,0
20-Jun-17,2017,2,n,18,D,0,0,0,0,0,30,0,0,0,0,0,1,780,0,0,0,0,0,0,0,0,0
20-Jun-17,2017,2,n,19,A,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0,15,0,2,0,0,1,0
20-Jun-17,2017,2,n,19,B,0,0,0,0,0,15,0,0,5,0,0,7,500,0,0,8,0,5,0,0,1,0
20-Jun-17,2017,2,n,19,C,0,0,0,0,0,5,0,0,6,0,0,19,300,0,0,9,0,0,0,0,1,0
20-Jun-17,2017,2,n,19,D,0,0,0,0,0,2,0,0,2,0,0,4,320,0,0,17,0,0,0,0,1,0
20-Jun-17,2017,2,n,20,A,0,0,0,0,1,0,0,0,0,0,68,13,20,0,0,62,1,7,0,0,3,0
20-Jun-17,2017,2,n,20,B,0,0,0,0,2,2,0,0,3,0,17,2,60,0,0,14,0,5,0,0,1,0
20-Jun-17,2017,2,n,20,C,0,0,0,0,0,0,0,0,4,0,165,1,220,0,0,19,0,8,0,0,0,0
20-Jun-17,2017,2,n,20,D,0,0,0,0,0,2,0,0,0,0,36,4,100,0,0,5,0,1,0,0,4,0
20-Jun-17,2017,2,n,21,A,0,0,0,0,0,8,0,0,0,0,0,22,300,0,0,1,0,1,0,0,0,0
20-Jun-17,2017,2,n,21,B,0,0,0,0,0,28,0,0,0,0,0,3,280,0,0,0,0,11,0,0,1,0
20-Jun-17,2017,2,n,21,C,0,0,0,0,0,13,0,0,0,0,0,23,260,0,0,6,0,5,0,0,3,0
20-Jun-17,2017,2,n,21,D,0,0,0,0,0,42,0,0,0,0,0,6,700,0,0,0,0,1,0,0,2,0
20-Jun-17,2017,2,n,22,A,0,0,0,0,0,9,0,0,0,0,0,7,560,1,0,0,0,1,0,0,0,0
20-Jun-17,2017,2,n,22,B,0,0,0,0,0,22,0,0,0,0,0,2,480,0,0,0,0,0,0,0,0,0
20-Jun-17,2017,2,n,22,C,0,0,0,0,0,22,0,0,0,0,0,8,3080,0,0,0,0,0,0,0,1,0
20-Jun-17,2017,2,n,22,D,0,0,0,0,0,25,0,0,0,0,0,3,680,0,0,3,0,9,0,0,1,0
20-Jun-17,2017,2,n,23,A,0,0,0,0,0,0,0,0,0,0,0,12,420,0,0,19,0,57,0,0,4,0
20-Jun-17,2017,2,n,23,B,2,0,0,0,8,0,0,0,0,0,0,12,340,0,0,0,0,35,0,0,1,0
20-Jun-17,2017,2,n,23,C,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,14,0,68,0,0,4,0
20-Jun-17,2017,2,n,23,D,0,0,0,0,15,0,0,0,0,0,164,15,180,0,0,7,0,68,0,0,6,0
20-Jun-17,2017,2,n,24,A,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,10,0,12,0,0,1,0
20-Jun-17,2017,2,n,24,B,0,0,0,0,6,0,0,0,3,8,0,7,260,0,0,21,0,3,0,0,1,0
20-Jun-17,2017,2,n,24,C,0,0,0,0,0,0,0,0,0,0,0,5,380,0,0,0,0,13,0,0,4,0
20-Jun-17,2017,2,n,24,D,0,0,0,0,1,0,0,0,0,0,0,8,240,0,0,8,0,12,0,0,3,0
20-Jun-17,2017,2,n,25,A,0,0,0,0,2,0,0,0,0,0,13,6,1520,0,0,32,0,15,0,0,0,0
20-Jun-17,2017,2,n,25,B,0,0,0,0,2,7,0,0,0,0,53,12,320,0,0,4,0,21,0,0,5,0
20-Jun-17,2017,2,n,25,C,0,0,0,0,0,0,0,0,0,0,5,6,180,0,0,3,0,8,0,0,4,0
20-Jun-17,2017,2,n,25,D,0,0,0,0,2,0,0,0,0,0,6,10,140,0,0,7,0,13,0,0,0,0
29-Jun-17,2017,3,1,1,A,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,4,0,0,0,0
29-Jun-17,2017,3,1,1,B,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,9,0,0,0,0
29-Jun-17,2017,3,1,1,C,0,0,0,3,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0
29-Jun-17,2017,3,1,1,D,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0
29-Jun-17,2017,3,1,2,A,0,0,0,0,1,0,0,0,0,0,0,5,10,0,0,0,0,7,0,0,0,0
29-Jun-17,2017,3,1,2,B,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0
29-Jun-17,2017,3,1,2,C,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,4,0,0,0,0
29-Jun-17,2017,3,1,2,D,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,3,0,0,0,0
28-Jun-17,2017,3,1,3,A,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0,13,0,0,0,0
28-Jun-17,2017,3,1,3,B,0,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,0,11,0,0,0,0
28-Jun-17,2017,3,1,3,C,2,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,6,0,0,0,0
28-Jun-17,2017,3,1,3,D,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,13,0,0,0,0
29-Jun-17,2017,3,1,4,A,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,2,0,0,0,0
29-Jun-17,2017,3,1,4,B,0,0,0,3,0,0,0,0,0,0,0,9,15,0,0,0,0,7,0,0,0,0
29-Jun-17,2017,3,1,4,C,0,0,0,0,0,0,0,0,0,0,0,28,20,0,0,0,0,5,0,0,0,0
29-Jun-17,2017,3,1,4,D,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,4,0,0,0,0
29-Jun-17,2017,3,1,5,A,0,0,0,0,0,0,0,0,0,0,4,14,20,0,0,0,0,5,0,0,0,0
29-Jun-17,2017,3,1,5,B,0,0,0,3,0,0,0,0,0,0,0,36,28,0,0,0,0,1,0,0,0,0
29-Jun-17,2017,3,1,5,C,0,0,0,4,0,0,0,0,0,0,2,53,24,0,0,0,0,2,0,0,0,0
29-Jun-17,2017,3,1,5,D,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,7,0,0,0,0
