date,year,pheno.period,pollinator,block,plot,time,temperature,wind.kmhr,cloud.cover,observer,plant.species,number.stems,bumblebees,blowflies,hoverflies,other.flies,wasps,mason.bees,sweat.mining.bees,other,total.visits
28-Jul-17,2017,5,3,2,C,12:28,25,1.3,0.2,LW,trwo,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,2,D,12:28,25,1.3,0.2,AD,grass,7,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,A,12:56,25,2,0.2,AD,grass,11,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,A,12:56,25,2,0.2,AD,trwo,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,B,12:56,25,2,0.2,LW,grass,16,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,B,12:56,25,2,0.2,LW,trwo,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,C,12:56,25,2,0.2,AD,acmi,6,0,0,0,1,0,0,0,0,1
28-Jul-17,2017,5,3,3,C,12:56,25,2,0.2,AD,grass,9,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,D,12:56,25,2,0.2,LW,assu,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,D,12:56,25,2,0.2,LW,grass,6,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,3,D,12:56,25,2,0.2,LW,trwo,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,A,13:28,27,1.3,0.3,LW,assu,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,A,13:28,27,1.3,0.3,LW,grass,23,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,A,13:28,27,1.3,0.3,LW,trwo,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,B,13:28,27,1.3,0.3,LW,grass,11,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,C,13:28,27,1.3,0.3,AD,grass,21,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,C,13:28,27,1.3,0.3,AD,trwo,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,D,13:28,27,1.3,0.3,AD,grass,15,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,4,D,13:28,27,1.3,0.3,AD,trwo,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,A,13:56,27,2.3,0.3,LW,grass,13,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,B,13:56,27,2.3,0.3,AD,acmi,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,B,13:56,27,2.3,0.3,AD,grass,24,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,C,13:56,27,2.3,0.3,LW,acmi,5,0,0,0,1,0,0,0,0,1
28-Jul-17,2017,5,3,5,C,13:56,27,2.3,0.3,LW,grass,15,0,0,0,0,3,0,0,0,3
28-Jul-17,2017,5,3,5,D,13:56,27,2.3,0.3,AD,acmi,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,5,D,13:56,27,2.3,0.3,AD,grass,19,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,A,13:58,28,2,0.2,AD,acmi,1,0,0,0,2,0,0,0,0,2
1-Aug-17,2017,5,3,6,A,13:58,28,2,0.2,AD,anlu,1,0,0,0,4,0,0,0,0,4
1-Aug-17,2017,5,3,6,A,13:58,28,2,0.2,AD,assu,4,0,0,2,0,0,0,0,0,2
1-Aug-17,2017,5,3,6,A,13:58,28,2,0.2,AD,grass,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,B,13:58,28,2,0.2,AD,acmi,8,0,0,0,3,0,0,0,0,3
1-Aug-17,2017,5,3,6,B,13:58,28,2,0.2,AD,grass,14,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,C,13:58,28,2,0.2,AD,acmi,6,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,C,13:58,28,2,0.2,AD,grass,8,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,D,13:58,28,2,0.2,AD,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,6,D,13:58,28,2,0.2,AD,anlu,1,0,0,0,1,1,0,0,0,2
1-Aug-17,2017,5,3,6,D,13:58,28,2,0.2,AD,grass,12,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,A,10:22,20,1.8,0,AD,acmi,9,0,0,0,0,1,0,0,0,1
31-Jul-17,2017,5,3,7,A,10:22,20,1.8,0,AD,grass,3,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,B,10:22,20,1.8,0,AD,acmi,17,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,B,10:22,20,1.8,0,AD,grass,5,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,C,10:22,20,1.8,0,LW,acmi,4,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,C,10:22,20,1.8,0,LW,anlu,1,0,0,0,1,0,0,0,1,2
31-Jul-17,2017,5,3,7,C,10:22,20,1.8,0,LW,grass,15,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,7,D,10:22,20,1.8,0,LW,acmi,6,0,0,1,0,0,0,0,0,1
31-Jul-17,2017,5,3,7,D,10:22,20,1.8,0,LW,grass,5,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,A,10:50,20,2.8,0,LW,grass,6,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,B,10:50,20,2.8,0,LW,acmi,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,B,10:50,20,2.8,0,LW,grass,8,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,C,10:50,20,2.8,0,AD,acmi,3,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,C,10:50,20,2.8,0,AD,grass,8,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,D,10:50,20,2.8,0,AD,acmi,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,8,D,10:50,20,2.8,0,AD,grass,4,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,A,11:19,21,1.8,0,AD,grass,13,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,B,11:19,21,1.8,0,AD,acmi,5,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,C,11:19,21,1.8,0,LW,acmi,3,0,0,1,0,0,0,0,0,1
31-Jul-17,2017,5,3,9,C,11:19,21,1.8,0,LW,grass,8,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,9,D,11:19,21,1.8,0,LW,grass,14,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,A,11:48,22,2.6,0,LW,grass,14,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,B,11:48,22,2.6,0,LW,grass,6,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,C,11:48,22,2.6,0,AD,anlu,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,C,11:48,22,2.6,0,AD,grass,5,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,10,D,11:48,22,2.6,0,AD,grass,2,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,A,12:18,21,2.1,0,AD,grass,4,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,B,12:18,21,2.1,0,LW,grass,2,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,C,12:18,21,2.1,0,LW,grass,10,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,11,D,12:18,21,2.1,0,AD,grass,3,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,A,12:50,23,2.1,0,LW,cami,19,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,B,12:50,23,2.1,0,LW,acmi,2,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,B,12:50,23,2.1,0,LW,cami,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,B,12:50,23,2.1,0,LW,copa,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,B,12:50,23,2.1,0,LW,grass,18,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,C,12:50,23,2.1,0,AD,cami,10,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,C,12:50,23,2.1,0,AD,grass,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,12,D,12:50,23,2.1,0,AD,grass,25,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,A,13:19,23,2,0,AD,grass,18,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,B,13:19,23,2,0,LW,grass,7,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,C,13:19,23,2,0,LW,grass,33,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,13,D,13:19,23,2,0,AD,grass,21,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,A,13:47,23,2.8,0,LW,acmi,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,A,13:47,23,2.8,0,LW,grass,15,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,B,13:47,23,2.8,0,AD,assu,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,B,13:47,23,2.8,0,AD,cami,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,B,13:47,23,2.8,0,AD,grass,2,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,B,13:47,23,2.8,0,AD,poan,1,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,C,13:47,23,2.8,0,AD,anlu,2,0,0,0,1,0,0,0,1,2
31-Jul-17,2017,5,3,14,C,13:47,23,2.8,0,AD,grass,6,0,0,0,0,0,0,0,0,0
31-Jul-17,2017,5,3,14,D,13:47,23,2.8,0,LW,grass,8,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,A,10:09,21,1.1,0.1,AD,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,A,10:09,21,1.1,0.1,AD,cami,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,A,10:09,21,1.1,0.1,AD,grass,10,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,B,10:09,21,1.1,0.1,LW,cami,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,B,10:09,21,1.1,0.1,LW,grass,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,C,10:09,21,1.1,0.1,AD,cami,18,9,0,0,0,0,0,0,0,9
1-Aug-17,2017,5,3,15,C,10:09,21,1.1,0.1,AD,copa,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,C,10:09,21,1.1,0.1,AD,grass,10,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,D,10:09,21,1.1,0.1,LW,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,D,10:09,21,1.1,0.1,LW,cami,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,15,D,10:09,21,1.1,0.1,LW,grass,10,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,A,10:38,21,3.3,0.1,AD,assu,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,A,10:38,21,3.3,0.1,AD,cami,4,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,A,10:38,21,3.3,0.1,AD,grass,19,0,0,0,0,3,0,0,0,3
1-Aug-17,2017,5,3,16,B,10:38,21,3.3,0.1,LW,assu,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,B,10:38,21,3.3,0.1,LW,cami,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,B,10:38,21,3.3,0.1,LW,copa,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,B,10:38,21,3.3,0.1,LW,grass,4,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,C,10:38,21,3.3,0.1,AD,assu,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,C,10:38,21,3.3,0.1,AD,cami,6,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,C,10:38,21,3.3,0.1,AD,grass,9,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,D,10:38,21,3.3,0.1,LW,acmi,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,D,10:38,21,3.3,0.1,LW,assu,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,D,10:38,21,3.3,0.1,LW,cami,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,16,D,10:38,21,3.3,0.1,LW,copa,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,A,11:07,23,2.5,0.1,AD,grass,5,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,B,11:07,23,2.5,0.1,AD,grass,8,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,B,11:07,23,2.5,0.1,AD,trwo,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,C,11:07,23,2.5,0.1,LW,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,C,11:07,23,2.5,0.1,LW,grass,4,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,C,11:07,23,2.5,0.1,LW,trwo,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,D,11:07,23,2.5,0.1,LW,grass,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,17,D,11:07,23,2.5,0.1,LW,trwo,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,A,11:35,23,1.2,0.1,LW,acmi,4,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,A,11:35,23,1.2,0.1,LW,grass,5,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,A,11:35,23,1.2,0.1,LW,trwo,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,B,11:35,23,1.2,0.1,AD,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,B,11:35,23,1.2,0.1,AD,grass,6,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,C,11:35,23,1.2,0.1,LW,acmi,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,C,11:35,23,1.2,0.1,LW,grass,8,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,D,11:35,23,1.2,0.1,AD,grass,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,18,D,11:35,23,1.2,0.1,AD,trwo,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,A,12:08,25,0.8,0.1,LW,acmi,7,0,0,1,0,0,0,0,0,1
1-Aug-17,2017,5,3,19,A,12:08,25,0.8,0.1,LW,grass,6,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,B,12:08,25,0.8,0.1,AD,acmi,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,B,12:08,25,0.8,0.1,AD,grass,4,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,C,12:08,25,0.8,0.1,LW,acmi,20,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,C,12:08,25,0.8,0.1,LW,grass,9,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,D,12:08,25,0.8,0.1,AD,cami,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,19,D,12:08,25,0.8,0.1,AD,grass,4,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,A,13:29,27,1.6,0.2,AD,acmi,3,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,A,13:29,27,1.6,0.2,AD,assu,4,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,A,13:29,27,1.6,0.2,AD,grass,5,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,B,13:29,27,1.6,0.2,LW,cami,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,B,13:29,27,1.6,0.2,LW,grass,7,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,C,13:29,27,1.6,0.2,AD,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,C,13:29,27,1.6,0.2,AD,cami,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,C,13:29,27,1.6,0.2,AD,grass,8,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,D,13:29,27,1.6,0.2,LW,acmi,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,20,D,13:29,27,1.6,0.2,LW,grass,8,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,A,12:32,24,3.1,0.1,AD,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,B,12:32,24,3.1,0.1,AD,acmi,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,B,12:32,24,3.1,0.1,AD,grass,9,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,C,12:32,24,3.1,0.1,LW,grass,14,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,C,12:32,24,3.1,0.1,LW,poan,1,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,D,12:32,24,3.1,0.1,LW,acmi,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,21,D,12:32,24,3.1,0.1,LW,grass,5,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,A,13:03,27,1.2,0.1,AD,grass,6,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,B,13:03,27,1.2,0.1,LW,grass,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,C,13:03,27,1.2,0.1,AD,grass,2,0,0,0,0,0,0,0,0,0
1-Aug-17,2017,5,3,22,D,13:03,27,1.2,0.1,LW,grass,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,A,10:17,19,1.9,0.7,LW,acmi,2,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,A,10:17,19,1.9,0.7,LW,grass,8,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,B,10:17,19,1.9,0.7,LW,acmi,2,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,B,10:17,19,1.9,0.7,LW,cami,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,B,10:17,19,1.9,0.7,LW,copa,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,B,10:17,19,1.9,0.7,LW,grass,5,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,C,10:17,19,1.9,0.7,AD,acmi,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,C,10:17,19,1.9,0.7,AD,grass,2,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,D,10:17,19,1.9,0.7,AD,acmi,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,D,10:17,19,1.9,0.7,AD,cami,5,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,23,D,10:17,19,1.9,0.7,AD,grass,15,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,A,10:59,21,2.6,0.2,LW,grass,5,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,A,10:59,21,2.6,0.2,LW,juba,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,B,10:59,21,2.6,0.2,AD,cami,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,B,10:59,21,2.6,0.2,AD,grass,6,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,C,10:59,21,2.6,0.2,AD,acmi,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,C,10:59,21,2.6,0.2,AD,grass,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,C,10:59,21,2.6,0.2,AD,trwo,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,24,D,10:59,21,2.6,0.2,LW,juba,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,A,11:28,23,3.3,0.2,LW,anlu,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,A,11:28,23,3.3,0.2,LW,grass,14,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,B,11:28,23,3.3,0.2,AD,grass,19,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,C,11:28,23,3.3,0.2,LW,grass,3,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,D,11:28,23,3.3,0.2,AD,acmi,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,D,11:28,23,3.3,0.2,AD,cami,1,0,0,0,0,0,0,0,0,0
28-Jul-17,2017,5,3,25,D,11:28,23,3.3,0.2,AD,grass,11,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,A,11:06,24,2.3,0,NR,caly,2,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,A,11:06,24,2.3,0,NR,grass,4,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,A,11:06,24,2.3,0,NR,juba,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,A,11:06,24,2.3,0,NR,poan,4,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,B,11:06,24,2.3,0,NR,caly,2,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,B,11:06,24,2.3,0,NR,glma,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,B,11:06,24,2.3,0,NR,poan,4,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,C,11:06,24,2.3,0,AD,caly,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,C,11:06,24,2.3,0,AD,juba,4,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,C,11:06,24,2.3,0,AD,poan,3,0,0,0,1,0,0,0,0,1
18-Jun-18,2018,3,1,1,D,11:06,24,2.3,0,AD,caly,2,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,D,11:06,24,2.3,0,AD,cami,6,6,0,0,0,0,0,0,0,6
18-Jun-18,2018,3,1,1,D,11:06,24,2.3,0,AD,juba,4,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,D,11:06,24,2.3,0,AD,poan,7,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,1,D,11:06,24,2.3,0,AD,trma,2,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,A,10:37,24,2.6,0,AD,grass,2,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,A,10:37,24,2.6,0,AD,juba,40,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,A,10:37,24,2.6,0,AD,poan,3,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,A,10:37,24,2.6,0,AD,trma,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,B,10:37,24,2.6,0,AD,juba,20,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,B,10:37,24,2.6,0,AD,plmc,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,B,10:37,24,2.6,0,AD,trma,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,C,10:37,24,2.6,0,NR,grass,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,C,10:37,24,2.6,0,NR,juba,20,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,C,10:37,24,2.6,0,NR,poan,1,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,D,10:37,24,2.6,0,NR,juba,2,0,0,0,0,0,0,0,0,0
18-Jun-18,2018,3,1,2,D,10:37,24,2.6,0,NR,poan,4,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,A,13:50,30,1.9,0,NR,grass,2,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,A,13:50,30,1.9,0,NR,juba,40,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,A,13:50,30,1.9,0,NR,poan,9,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,B,13:50,30,1.9,0,AD,grass,4,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,B,13:50,30,1.9,0,AD,juba,140,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,B,13:50,30,1.9,0,AD,poan,13,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,B,13:50,30,1.9,0,AD,trma,1,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,C,13:50,30,1.9,0,AD,grass,5,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,C,13:50,30,1.9,0,AD,juba,140,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,C,13:50,30,1.9,0,AD,poan,7,1,0,0,0,0,0,0,0,1
17-Jun-18,2018,3,1,3,D,13:50,30,1.9,0,NR,grass,1,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,D,13:50,30,1.9,0,NR,juba,100,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,3,D,13:50,30,1.9,0,NR,poan,9,0,0,0,2,0,0,0,0,2
17-Jun-18,2018,3,1,3,D,13:50,30,1.9,0,NR,trma,1,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,A,13:23,28,3.1,0,AD,grass,2,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,A,13:23,28,3.1,0,AD,juba,100,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,A,13:23,28,3.1,0,AD,poan,2,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,B,13:23,28,3.1,0,NR,grass,1,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,B,13:23,28,3.1,0,NR,juba,380,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,B,13:23,28,3.1,0,NR,poan,7,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,C,13:23,28,3.1,0,NR,grass,2,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,C,13:23,28,3.1,0,NR,juba,40,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,C,13:23,28,3.1,0,NR,poan,5,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,D,13:23,28,3.1,0,AD,grass,1,0,0,0,0,0,0,0,0,0
17-Jun-18,2018,3,1,4,D,13:23,28,3.1,0,AD,juba,180,0,0,0,1,0,0,0,0,1
17-Jun-18,2018,3,1,4,D,13:23,28,3.1,0,AD,poan,2,0,0,0,0,0,0,0,0,0
