"","date","year","pollinator","block","plot","sum.visits","bumblebees","hoverflies","other.flies","ref.id","acmi","anlu","assu","caly","cami","capl","clsi","copa","frca","gatr","glma","grass","juba","plmc","plmr","poan","sili","trma","trwo","pc1","pc2","pc3","pc4"
"229","17-Jun-18",2018,1,8,"A",2,0,2,0,"17-Jun-18_2018_1_8_A",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,4,0,2,0,-5.49446766437923,0.301485780804465,0.598295753674304,-0.400743297375415
"230","17-Jun-18",2018,1,8,"B",1,1,0,0,"17-Jun-18_2018_1_8_B",2,0,0,0,0,0,0,0,0,0,0,0,480,0,0,5,0,1,0,-5.64182385875814,0.302734015713617,0.863977396775345,-1.30022660188183
"231","17-Jun-18",2018,1,8,"C",2,0,2,0,"17-Jun-18_2018_1_8_C",0,0,0,0,0,0,0,0,0,0,0,1,520,0,0,2,0,5,0,-5.45028846195693,-0.31013518251079,0.787907501285094,-0.767012468292379
"232","17-Jun-18",2018,1,8,"D",3,2,1,0,"17-Jun-18_2018_1_8_D",0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,4,0,0,0,-5.7012188570348,0.242762465261614,0.623121006381574,-0.492692287238817
"233","18-Jul-17",2017,2,1,"A",0,0,0,0,"18-Jul-17_2017_2_1_A",0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1.42578607189337,-1.69722760467085,0.607896170589336,0.452447740486891
"234","18-Jul-17",2017,2,1,"B",0,0,0,0,"18-Jul-17_2017_2_1_B",0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1.32432465632566,-1.40792906160782,0.572658307849568,0.503403178693637
"235","18-Jul-17",2017,2,1,"C",0,0,0,0,"18-Jul-17_2017_2_1_C",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0.972805353069211,-0.40563649825637,0.450574569029031,0.679941422668858
"236","18-Jul-17",2017,2,1,"D",0,0,0,0,"18-Jul-17_2017_2_1_D",0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1.01343034243109,-0.400258810448926,-1.12910132807929,0.212333960721609
"237","18-Jul-17",2017,2,2,"A",0,0,0,0,"18-Jul-17_2017_2_2_A",0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.922299384669311,-0.214736686347963,-0.183526542482382,0.532303770223013
"238","18-Jul-17",2017,2,2,"B",0,0,0,0,"18-Jul-17_2017_2_2_B",0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.780273998831477,0.237113891707636,-0.849412630101776,0.430628536041127
"239","18-Jul-17",2017,2,2,"C",0,0,0,0,"18-Jul-17_2017_2_2_C",1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1.20698375969908,-0.71945343942635,0.690998740805323,0.0775215728493682
"240","18-Jul-17",2017,2,2,"D",0,0,0,0,"18-Jul-17_2017_2_2_D",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.885074287499191,-0.155487519861354,0.420105299215749,0.724001274046371
"241","18-Jul-17",2017,2,3,"A",0,0,0,0,"18-Jul-17_2017_2_3_A",0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,2,1.55336373305343,-2.01153962094469,0.693232175633457,0.402229921383831
"242","18-Jul-17",2017,2,3,"B",0,0,0,0,"18-Jul-17_2017_2_3_B",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1.22010533726795,-1.11076686459216,0.536462616716742,0.555743677221878
"243","18-Jul-17",2017,2,3,"C",4,0,0,4,"18-Jul-17_2017_2_3_C",7,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1.5350047479946,-1.04054813664085,1.04545087041484,-1.08306130158778
"244","18-Jul-17",2017,2,3,"D",0,0,0,0,"18-Jul-17_2017_2_3_D",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,1.05235916999316,-0.570067839338957,0.52997528772045,0.657469589011468
"245","18-Jul-17",2017,2,4,"A",0,0,0,0,"18-Jul-17_2017_2_4_A",0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,1.35623911334149,-1.4677263996673,0.609628013544262,0.496115902405543
"246","18-Jul-17",2017,2,4,"B",0,0,0,0,"18-Jul-17_2017_2_4_B",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1.22010533726795,-1.11076686459216,0.536462616716742,0.555743677221878
"247","18-Jul-17",2017,2,4,"C",0,0,0,0,"18-Jul-17_2017_2_4_C",0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.808433840639578,0.0630386015427979,0.393487835506588,0.762491251071051
"248","18-Jul-17",2017,2,4,"D",0,0,0,0,"18-Jul-17_2017_2_4_D",0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,1.43624930060502,-1.69586071531849,0.637415798494828,0.455933591423527
"249","18-Jul-17",2017,2,5,"A",0,0,0,0,"18-Jul-17_2017_2_5_A",0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1.25223591192938,-1.20238128161286,0.547621664452617,0.539607222762346
"250","18-Jul-17",2017,2,5,"B",1,0,0,1,"18-Jul-17_2017_2_5_B",1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1.52004235058177,-1.64328322301351,0.773839239243409,-0.088441767629819
"251","18-Jul-17",2017,2,5,"C",11,0,0,11,"18-Jul-17_2017_2_5_C",1,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,1.22913973586821,-1.59455675465558,0.657670333880595,0.127841746568204
"252","18-Jul-17",2017,2,5,"D",3,0,1,2,"18-Jul-17_2017_2_5_D",0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,1.09124365234397,-1.52407026879621,0.476571026333231,0.690647816426388
"253","18-Jul-17",2017,2,6,"A",0,0,0,0,"18-Jul-17_2017_2_6_A",1,0,0,0,1,0,0,0,0,0,0,22,4,0,0,0,0,0,0,-0.0932576763159718,-1.31414814892746,0.255150126404475,-0.672762463934446
"254","18-Jul-17",2017,2,6,"B",0,0,0,0,"18-Jul-17_2017_2_6_B",6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1.39382656240911,-0.668970014341256,0.99664318403815,-0.908338389085412
"255","18-Jul-17",2017,2,6,"C",8,0,3,5,"18-Jul-17_2017_2_6_C",3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1604516132618,1.65835756500111,-0.00969353219920094,-0.437117017079199
"256","18-Jul-17",2017,2,6,"D",0,0,0,0,"18-Jul-17_2017_2_6_D",0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.922299384669311,-0.214736686347963,-0.183526542482382,0.532303770223013
"257","18-Jul-17",2017,2,7,"A",27,0,3,24,"18-Jul-17_2017_2_7_A",9,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0.0660546220107106,0.304432208047788,1.02743768559915,-1.33805289290802
"258","18-Jul-17",2017,2,7,"B",15,0,0,12,"18-Jul-17_2017_2_7_B",16,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.334110818653421,0.874934278960829,1.05669561657836,-1.54276385949614
"259","18-Jul-17",2017,2,7,"C",5,0,0,5,"18-Jul-17_2017_2_7_C",4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1.34744222143616,-0.724561123113469,0.889985513868478,-0.654200449640159
"260","18-Jul-17",2017,2,7,"D",9,0,0,9,"18-Jul-17_2017_2_7_D",5,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0.450881330736216,0.0571296038243921,0.897105953208985,-0.859844809161934
"261","18-Jul-17",2017,2,8,"A",0,0,0,0,"18-Jul-17_2017_2_8_A",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.637774303300456,0.549642846474435,0.334217251528037,0.848199019493351
"262","18-Jul-17",2017,2,8,"B",0,0,0,0,"18-Jul-17_2017_2_8_B",1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.979330566187599,-0.101543138204018,0.586048367869823,0.183111765929661
"263","18-Jul-17",2017,2,8,"C",2,0,1,0,"18-Jul-17_2017_2_8_C",3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1.13478305982097,-0.22208849459627,0.773245070827716,-0.388511395287266
"264","18-Jul-17",2017,2,8,"D",1,0,0,1,"18-Jul-17_2017_2_8_D",1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.94341163965825,0.00087306656886226,0.573573613839248,0.201150787275638
"265","18-Jun-18",2018,1,1,"A",0,0,0,0,"18-Jun-18_2018_1_1_A",0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,-0.462678051574745,-0.0109829069068803,0.203293785447905,1.04727285910013
"266","18-Jun-18",2018,1,1,"B",0,0,0,0,"18-Jun-18_2018_1_1_B",0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,-0.409053257412616,1.47046334134543,-0.290346055229891,1.49810844177096
"267","18-Jun-18",2018,1,1,"C",1,0,0,1,"18-Jun-18_2018_1_1_C",0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,-1.66780375527426,1.22792914451849,0.163247197935018,0.930940662687845
"268","18-Jun-18",2018,1,1,"D",6,6,0,0,"18-Jun-18_2018_1_1_D",0,0,0,2,6,0,0,0,0,0,0,0,4,0,0,7,0,2,0,-1.84931678156823,0.965100882304297,-1.62401038538317,0.588085817887296
"269","18-Jun-18",2018,1,2,"A",0,0,0,0,"18-Jun-18_2018_1_2_A",0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,3,0,1,0,-3.17953545400015,-0.166975028038922,0.509914802513168,0.0732291541402293
"270","18-Jun-18",2018,1,2,"B",0,0,0,0,"18-Jun-18_2018_1_2_B",0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,1,0,-2.45290558038039,1.11643519301105,0.515698484574316,0.0801841702080384
"271","18-Jun-18",2018,1,2,"C",0,0,0,0,"18-Jun-18_2018_1_2_C",0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,0,0,0,-2.45527682999823,0.420364937419767,0.48990257709935,0.161012106673308
"272","18-Jun-18",2018,1,2,"D",0,0,0,0,"18-Jun-18_2018_1_2_D",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,-1.29745992708856,1.30746457573986,0.0762306432241481,1.14924191902585
"273","18-Jun-18",2018,1,9,"A",10,4,4,1,"18-Jun-18_2018_1_9_A",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,0,0,0,-3.44941636559553,0.719220307302179,0.0954692497679384,0.888248963974841
"274","18-Jun-18",2018,1,9,"B",4,0,2,0,"18-Jun-18_2018_1_9_B",0,0,0,0,0,0,0,0,0,0,2,0,180,0,0,8,0,0,0,-5.14783622688329,0.267950695106477,0.040138457951961,-0.0458688879925114
"275","18-Jun-18",2018,1,9,"C",4,2,2,0,"18-Jun-18_2018_1_9_C",0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,11,0,0,0,-4.61467388566139,0.392639659106152,-0.273461108088397,0.0618614298843902
"276","18-Jun-18",2018,1,9,"D",16,12,2,2,"18-Jun-18_2018_1_9_D",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,1,0,-4.15174231462134,0.540959219279225,0.132242908391109,0.747052611039904
"277","18-Jun-18",2018,1,19,"A",1,1,0,0,"18-Jun-18_2018_1_19_A",0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,3,0,0,0,-2.57262928474781,-0.0257549172802934,0.434008177873254,0.290136138595876
"278","18-Jun-18",2018,1,19,"B",2,2,0,0,"18-Jun-18_2018_1_19_B",0,0,0,0,0,0,0,0,2,0,0,8,80,0,0,6,0,0,0,-3.60599567689154,-1.34097715696229,0.614443913859093,-0.160973473528428
"279","18-Jun-18",2018,1,19,"C",6,6,0,0,"18-Jun-18_2018_1_19_C",0,0,0,0,0,0,0,0,0,0,0,8,200,0,0,0,0,0,0,-3.71474912741229,-1.26759237745929,0.991344356089301,-0.991035249947126
"280","18-Jun-18",2018,1,19,"D",0,0,0,0,"18-Jun-18_2018_1_19_D",0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,2,0,0,-1.93690520726696,-0.283266055235868,0.68829465387495,-0.171487914605164
"281","18-Jun-18",2018,1,20,"A",0,0,0,0,"18-Jun-18_2018_1_20_A",0,0,0,0,1,0,0,0,0,0,4,7,40,0,0,5,0,0,0,-3.08937424706456,-1.28002419397997,-0.628532797424128,-0.202293160223371
"282","18-Jun-18",2018,1,20,"B",0,0,0,0,"18-Jun-18_2018_1_20_B",0,0,0,0,3,0,0,0,0,0,9,0,40,0,0,6,0,0,0,-3.79665448568408,0.384697376198472,-1.72290337994133,-0.0528022730189587
"283","18-Jun-18",2018,1,20,"C",0,0,0,0,"18-Jun-18_2018_1_20_C",0,0,0,0,2,0,0,0,0,0,20,0,20,0,0,3,0,0,0,-3.09799004792036,0.557293582160609,-1.73065266659602,0.0675296586752024
"284","18-Jun-18",2018,1,20,"D",0,0,0,0,"18-Jun-18_2018_1_20_D",0,0,0,0,0,0,0,0,0,0,9,0,20,0,0,1,0,0,0,-2.85522728572221,0.812582141845433,-0.409069455552867,0.201349130811289
"285","18-Jun-18",2018,1,21,"A",4,3,0,0,"18-Jun-18_2018_1_21_A",0,0,0,0,0,0,0,0,0,0,0,28,400,0,0,0,0,0,0,-3.95696724584933,-2.42983853926055,1.18966333587757,-1.39358862985162
"286","18-Jun-18",2018,1,21,"B",10,8,0,2,"18-Jun-18_2018_1_21_B",0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,12,0,0,0,-6.16688853713256,0.0815331030451309,0.503443249116783,-0.278844039461051
"287","18-Jun-18",2018,1,21,"C",3,0,3,0,"18-Jun-18_2018_1_21_C",0,0,0,0,0,0,0,0,0,0,0,8,160,0,0,9,0,0,0,-4.32287641087934,-1.53184164926275,0.639108473739541,-0.28404606262043
"288","18-Jun-18",2018,1,21,"D",2,0,0,1,"18-Jun-18_2018_1_21_D",0,0,0,0,0,0,0,0,0,0,0,5,580,0,0,1,0,1,0,-5.02665273766457,-1.23208759842015,0.967735016775023,-1.08151752603482
"289","19-Jul-17",2017,2,9,"A",0,0,0,0,"19-Jul-17_2017_2_9_A",0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1.47361650162242,-1.83360726739554,0.624507826440439,0.428426584337787
"290","19-Jul-17",2017,2,9,"B",12,0,6,4,"19-Jul-17_2017_2_9_B",4,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1.19036458805955,-0.167804848793774,-0.596176559732025,-0.977013090926855
"291","19-Jul-17",2017,2,9,"C",14,0,0,14,"19-Jul-17_2017_2_9_C",0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,2,0,0,0,0.0773551220311937,-0.949419324224364,0.399050152623046,0.714805739716545
"292","19-Jul-17",2017,2,9,"D",0,0,0,0,"19-Jul-17_2017_2_9_D",0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1.25223591192938,-1.20238128161286,0.547621664452617,0.539607222762346
"293","19-Jul-17",2017,2,19,"A",0,0,0,0,"19-Jul-17_2017_2_19_A",6,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0.660624421564471,-0.469148428597377,0.999574730446567,-1.07494327901372
"294","19-Jul-17",2017,2,19,"B",1,0,1,0,"19-Jul-17_2017_2_19_B",2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0.964314195590688,0.208132179211978,0.0680800540234281,-0.262318413431283
"295","19-Jul-17",2017,2,19,"C",1,0,0,1,"19-Jul-17_2017_2_19_C",18,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1.57160133822131,-0.742191858984622,1.22439437347093,-1.71735852121343
"296","19-Jul-17",2017,2,19,"D",0,0,0,0,"19-Jul-17_2017_2_19_D",0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.882884034979818,-0.0554597314304202,-0.813775847889674,0.379096243424336
"297","19-Jul-17",2017,2,20,"A",0,0,0,0,"19-Jul-17_2017_2_20_A",3,0,0,0,2,0,0,0,0,0,0,70,1,0,0,0,0,0,0,1.16126372318859,-2.08284065454873,0.0886776673674771,-1.20210217604815
"298","19-Jul-17",2017,2,20,"B",0,0,0,0,"19-Jul-17_2017_2_20_B",0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1.39064214460792,-1.50323848083909,-0.637429889458417,0.124092537489797
"299","19-Jul-17",2017,2,20,"C",1,0,1,0,"19-Jul-17_2017_2_20_C",2,0,0,0,1,0,0,0,0,0,0,31,1,0,0,1,0,0,0,0.616331338038024,-1.47115685560881,0.189661916779691,-0.552198304103233
"300","19-Jul-17",2017,2,20,"D",0,0,0,0,"19-Jul-17_2017_2_20_D",1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1.278442689427,-0.954406278161943,0.689930931340242,0.0328931904511454
"301","19-Jul-17",2017,2,21,"A",0,0,0,0,"19-Jul-17_2017_2_21_A",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1.06053641863923,-0.655785476651385,0.481043838842313,0.635881571291345
"302","19-Jul-17",2017,2,21,"B",0,0,0,0,"19-Jul-17_2017_2_21_B",1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1.04052678113256,-0.276032876253607,0.607302002173642,0.152378112829444
"303","19-Jul-17",2017,2,21,"C",2,0,0,2,"19-Jul-17_2017_2_21_C",0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,1,0,0,0,0.429713573689256,-1.49740751117367,0.530280217406519,0.496788787118621
"304","19-Jul-17",2017,2,21,"D",2,0,0,2,"19-Jul-17_2017_2_21_D",2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1.06659752933927,-0.161602114830587,0.694277888022927,-0.149424767811658
"305","19-Jul-17",2017,2,22,"A",0,0,0,0,"19-Jul-17_2017_2_22_A",0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0.371603897298794,-0.550989699683581,0.525236077006051,0.455784457951079
"306","19-Jul-17",2017,2,22,"B",0,0,0,0,"19-Jul-17_2017_2_22_B",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.705823804491238,0.355612224680854,0.357851053294486,0.814023543687842
"307","19-Jul-17",2017,2,22,"C",0,0,0,0,"19-Jul-17_2017_2_22_C",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.637774303300456,0.549642846474435,0.334217251528037,0.848199019493351
"308","19-Jul-17",2017,2,22,"D",0,0,0,0,"19-Jul-17_2017_2_22_D",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.885074287499191,-0.155487519861354,0.420105299215749,0.724001274046371
"309","19-Jul-17",2017,2,23,"A",1,0,0,1,"19-Jul-17_2017_2_23_A",2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1.56936983194158,-1.5951647536076,0.868892260287768,-0.401924526995679
"310","19-Jul-17",2017,2,23,"B",1,0,0,1,"19-Jul-17_2017_2_23_B",2,0,0,0,17,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1.62081048081713,-1.54630490646154,-1.68425217335456,-1.14916625616909
"311","19-Jul-17",2017,2,23,"C",3,0,1,2,"19-Jul-17_2017_2_23_C",1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1.06706163175762,-0.351692116599033,0.616517637683104,0.139051914552148
"312","19-Jul-17",2017,2,23,"D",0,0,0,0,"19-Jul-17_2017_2_23_D",1,0,0,0,31,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1.68223725785648,-1.87129541729037,-2.25263113303717,-1.03491099278675
"313","19-Jul-17",2017,2,24,"A",1,0,0,1,"19-Jul-17_2017_2_24_A",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0.52042184855088,0.103522991774375,0.278322852301941,0.977323051415919
"314","19-Jul-17",2017,2,24,"B",0,0,0,0,"19-Jul-17_2017_2_24_B",0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1.05794579395451,-0.507724757370771,-1.36953659157482,0.118175109476081
"315","19-Jul-17",2017,2,24,"C",4,0,0,4,"19-Jul-17_2017_2_24_C",1,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,1,-1.28333196438559,-0.285259871171868,0.842300129649241,-0.557815143114851
"316","19-Jul-17",2017,2,24,"D",0,0,0,0,"19-Jul-17_2017_2_24_D",0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0.197447936799527,-0.00752470460728017,-0.151809058349217,0.370245678228725
"317","19-Jul-17",2017,2,25,"A",0,0,0,0,"19-Jul-17_2017_2_25_A",0,0,0,0,4,0,0,0,0,0,0,38,0,0,0,0,0,0,1,1.43495223398922,-1.58328404118739,-0.794643203525945,0.0548856229538088
"318","19-Jul-17",2017,2,25,"B",0,0,0,0,"19-Jul-17_2017_2_25_B",0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1.24582120426366,-1.13719958058276,-0.0711664161388034,0.369826280680463
"319","19-Jul-17",2017,2,25,"C",0,0,0,0,"19-Jul-17_2017_2_25_C",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1.04085485425999,-0.599667120049951,0.47420837079548,0.645765946863349
"320","19-Jul-17",2017,2,25,"D",1,0,0,1,"19-Jul-17_2017_2_25_D",1,0,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1.28184258161876,-0.889779423867889,-0.286113124069951,-0.243016767672746
"321","19-Jun-18",2018,1,10,"A",4,0,4,0,"19-Jun-18_2018_1_10_A",0,0,0,0,0,0,0,0,0,0,0,15,200,0,0,8,0,0,1,-4.2869745421054,-2.07964776620028,0.770509586601654,-0.472424155395484
"322","19-Jun-18",2018,1,10,"B",1,0,0,1,"19-Jun-18_2018_1_10_B",0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,14,0,1,0,-4.31873165977646,0.526591470217303,0.247878306883276,0.477644425045578
"323","19-Jun-18",2018,1,10,"C",1,0,0,1,"19-Jun-18_2018_1_10_C",0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,5,0,0,0,-3.6385069710909,-0.304095151647146,0.491052157486582,0.0571468285334035
"324","19-Jun-18",2018,1,10,"D",2,0,0,2,"19-Jun-18_2018_1_10_D",0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,9,0,0,0,-4.37712598975072,-0.12621723853071,0.429581933152626,0.0971020065013568
"325","19-Jun-18",2018,1,17,"A",2,0,0,2,"19-Jun-18_2018_1_17_A",1,0,0,0,0,0,1,0,0,0,0,7,80,0,0,5,0,0,0,-3.5009769774903,-1.16107950554696,0.796447425118254,-0.722461682478252
"326","19-Jun-18",2018,1,17,"B",1,0,0,1,"19-Jun-18_2018_1_17_B",0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,6,0,0,0,-3.93806321875919,-0.384366837225455,0.499616209784398,0.00796790002650751
"327","19-Jun-18",2018,1,17,"C",0,0,0,0,"19-Jun-18_2018_1_17_C",0,0,0,0,0,0,0,0,0,0,0,28,60,0,0,5,0,0,0,-2.94665285997181,-2.27678974928321,0.731335225361683,-0.290312638791767
"328","19-Jun-18",2018,1,17,"D",0,0,0,0,"19-Jun-18_2018_1_17_D",0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,5,0,0,0,-3.98813442064379,-0.659984826000893,0.575835743993962,-0.149981419140316
"329","19-Jun-18",2018,1,22,"A",3,0,2,1,"19-Jun-18_2018_1_22_A",0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,-5.60536243885961,0.347872172668257,0.910206523122148,-1.10960054939793
"330","19-Jun-18",2018,1,22,"B",1,0,1,0,"19-Jun-18_2018_1_22_B",0,0,0,0,0,0,96,0,0,0,0,0,320,0,0,4,0,0,0,-5.41564206947186,0.336812229236836,0.612721098546787,-0.340751966994025
"331","19-Jun-18",2018,1,22,"C",0,0,0,0,"19-Jun-18_2018_1_22_C",0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,3,0,0,0,-5.37471311591519,0.333062099516404,0.624027165935405,-0.461442798521839
"332","19-Jun-18",2018,1,22,"D",4,0,3,0,"19-Jun-18_2018_1_22_D",0,0,0,0,0,0,0,0,0,0,0,4,440,0,0,6,0,0,0,-5.25209085845878,-1.18390374109728,0.73625060439745,-0.618282976878103
"333","19-Jun-18",2018,1,23,"A",2,0,0,2,"19-Jun-18_2018_1_23_A",1,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,0,1,0,-4.15184660562738,0.644742564932034,0.575023632373302,-0.407733466394844
"334","19-Jun-18",2018,1,23,"B",2,0,2,0,"19-Jun-18_2018_1_23_B",0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,5,0,0,0,-2.96220372955102,0.737226148572993,-1.14175564296156,0.125144144070059
"335","19-Jun-18",2018,1,23,"C",8,2,4,2,"19-Jun-18_2018_1_23_C",0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,10,0,0,0,-4.18428721797128,0.569373521991991,0.288263691347385,0.392622950109097
"336","19-Jun-18",2018,1,23,"D",6,1,4,1,"19-Jun-18_2018_1_23_D",1,0,0,0,31,0,0,0,0,0,13,2,20,0,0,3,0,0,0,-2.50837219399014,-0.509312832055957,-3.36440397782476,-1.28468098432124
"337","19-Jun-18",2018,1,24,"A",4,3,0,1,"19-Jun-18_2018_1_24_A",0,0,0,0,0,0,0,0,0,0,0,26,300,0,0,7,0,0,0,-4.45296613920677,-2.58821385853976,0.854681808683035,-0.716210804222982
"338","19-Jun-18",2018,1,24,"B",0,0,0,0,"19-Jun-18_2018_1_24_B",0,0,0,0,1,0,0,0,0,11,0,0,40,0,0,2,0,0,0,-3.33983843189766,0.781207229629441,-0.139852690389067,-0.162899975110295
"339","19-Jun-18",2018,1,24,"C",0,0,0,0,"19-Jun-18_2018_1_24_C",3,0,0,0,0,0,0,0,0,0,0,5,160,0,0,4,0,0,0,-4.01701139875295,-0.97783303124802,1.02688901027379,-1.49494911077642
"340","19-Jun-18",2018,1,24,"D",0,0,0,0,"19-Jun-18_2018_1_24_D",3,0,0,0,3,0,0,0,0,0,0,4,20,0,0,3,0,0,0,-2.15388596626995,-0.480544087127434,-0.387266296635129,-1.25327321246728
"341","19-Jun-18",2018,1,25,"A",0,0,0,0,"19-Jun-18_2018_1_25_A",0,0,0,0,0,0,0,0,0,0,4,3,80,0,0,4,0,0,0,-3.86514745305088,-0.736232927294594,0.00102350633600763,-0.174924073144177
"342","19-Jun-18",2018,1,25,"B",0,0,0,0,"19-Jun-18_2018_1_25_B",0,0,0,0,0,0,0,0,0,0,17,11,20,0,0,6,0,1,0,-2.60775339527285,-1.57186628181141,-0.531423353366467,0.149036343117367
"343","19-Jun-18",2018,1,25,"C",3,0,1,1,"19-Jun-18_2018_1_25_C",1,0,0,0,1,0,0,0,0,0,0,20,120,0,0,1,0,0,0,-3.12568683110799,-1.99677912132435,0.489890719675264,-1.49804183561235
"344","19-Jun-18",2018,1,25,"D",2,2,0,0,"19-Jun-18_2018_1_25_D",1,0,0,0,0,0,0,0,0,0,0,9,100,0,0,5,0,1,0,-3.64105331658581,-1.40370540186008,0.842666663279843,-0.831748057513447
